Food code,Seq num,Portion code,Portion weight,Start date,End date
11461320,1,60589,255,"01/01/19 00:00:00","12/31/20 00:00:00"
11461320,2,90000,255,"01/01/19 00:00:00","12/31/20 00:00:00"
11480000,1,21000,15,"01/01/19 00:00:00","12/31/20 00:00:00"
11480000,2,62733,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480000,3,62339,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480000,4,61781,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480000,5,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480010,1,21000,15,"01/01/19 00:00:00","12/31/20 00:00:00"
11480010,2,64284,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480010,3,61781,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480010,4,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480100,1,21000,15,"01/01/19 00:00:00","12/31/20 00:00:00"
11480100,2,64284,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480100,3,61781,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11480100,4,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
11511000,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511000,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511000,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511000,5,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511100,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511100,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511100,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511100,5,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511200,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511200,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511200,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511200,5,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511300,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511300,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511300,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511300,5,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511400,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511400,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511400,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511400,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511550,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511550,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511550,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511550,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511600,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511600,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511600,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511700,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11511700,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11511700,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512010,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512010,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11512010,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512020,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512020,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11512020,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512030,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512030,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11512030,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512100,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11512100,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11512100,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513100,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513100,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513100,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513150,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513150,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513150,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513300,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513300,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513300,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513310,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513310,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513310,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513380,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513380,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513380,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513381,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513381,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513381,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513382,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513382,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513382,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513383,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513383,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513383,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513384,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513384,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513384,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513385,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513385,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513385,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513392,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513392,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513392,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513395,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513395,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513395,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513400,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513400,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513400,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513500,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513500,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513500,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513550,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513550,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513550,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513600,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513600,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513600,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513700,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513700,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513700,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513750,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513750,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513750,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513801,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513801,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513801,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513802,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513802,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513802,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513803,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513803,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513803,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513804,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513804,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513804,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513851,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11513851,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11513851,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514100,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514100,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514100,4,90000,206,"01/01/19 00:00:00","12/31/20 00:00:00"
11514100,5,64532,206,"01/01/19 00:00:00","12/31/20 00:00:00"
11514110,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514110,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514110,3,64532,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514110,4,90000,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514120,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514120,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514120,3,64532,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514120,4,90000,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514130,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514130,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514130,3,64532,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514130,4,90000,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514140,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514140,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514140,3,64532,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514140,4,90000,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514150,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514150,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514150,3,64532,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514150,4,90000,211,"01/01/19 00:00:00","12/31/20 00:00:00"
11514310,1,64532,194,"01/01/19 00:00:00","12/31/20 00:00:00"
11514310,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514310,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514310,4,90000,194,"01/01/19 00:00:00","12/31/20 00:00:00"
11514320,1,64532,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514320,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514320,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514320,4,90000,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514330,1,64532,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514330,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514330,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514330,4,90000,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514340,1,64532,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514340,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514340,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514340,4,90000,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514350,1,64532,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514350,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514350,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514350,4,90000,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514360,1,64532,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11514360,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11514360,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11514360,4,90000,199,"01/01/19 00:00:00","12/31/20 00:00:00"
11519040,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519040,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519040,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519040,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519050,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519050,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519050,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519050,5,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519105,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519105,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519105,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519105,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519200,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519200,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519200,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519200,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519205,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519205,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519205,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519205,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519210,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519210,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519210,3,64294,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519210,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519215,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11519215,2,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11519215,3,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11526000,1,10205,256,"01/01/19 00:00:00","12/31/20 00:00:00"
11526000,2,30000,32,"01/01/19 00:00:00","12/31/20 00:00:00"
11526000,3,90000,256,"01/01/19 00:00:00","12/31/20 00:00:00"
11531000,1,10205,256,"01/01/19 00:00:00","12/31/20 00:00:00"
11531000,2,30000,32,"01/01/19 00:00:00","12/31/20 00:00:00"
11531000,3,90000,256,"01/01/19 00:00:00","12/31/20 00:00:00"
11541110,1,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11541110,2,61459,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541110,3,10205,224,"01/01/19 00:00:00","12/31/20 00:00:00"
11541110,4,90000,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541120,1,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11541120,2,61459,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541120,3,10205,224,"01/01/19 00:00:00","12/31/20 00:00:00"
11541120,4,90000,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541130,1,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11541130,2,10205,224,"01/01/19 00:00:00","12/31/20 00:00:00"
11541130,3,90000,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541135,1,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11541135,2,10205,224,"01/01/19 00:00:00","12/31/20 00:00:00"
11541135,3,90000,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541400,1,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11541400,2,61459,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11541400,3,90000,280,"01/01/19 00:00:00","12/31/20 00:00:00"
11542100,2,62015,405,"01/01/19 00:00:00","12/31/20 00:00:00"
11542100,3,61238,526,"01/01/19 00:00:00","12/31/20 00:00:00"
11542100,4,60919,690,"01/01/19 00:00:00","12/31/20 00:00:00"
11542100,5,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11542100,6,10205,224,"01/01/19 00:00:00","12/31/20 00:00:00"
11542100,7,90000,405,"01/01/19 00:00:00","12/31/20 00:00:00"
11542200,2,62015,405,"01/01/19 00:00:00","12/31/20 00:00:00"
11542200,3,61238,526,"01/01/19 00:00:00","12/31/20 00:00:00"
11542200,4,60919,690,"01/01/19 00:00:00","12/31/20 00:00:00"
11542200,5,30000,28,"01/01/19 00:00:00","12/31/20 00:00:00"
11542200,6,10205,224,"01/01/19 00:00:00","12/31/20 00:00:00"
11542200,7,90000,405,"01/01/19 00:00:00","12/31/20 00:00:00"
11543000,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11543000,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11543000,3,60422,372,"01/01/19 00:00:00","12/31/20 00:00:00"
11543000,4,90000,372,"01/01/19 00:00:00","12/31/20 00:00:00"
11543010,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11543010,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11543010,3,60422,372,"01/01/19 00:00:00","12/31/20 00:00:00"
11543010,4,90000,372,"01/01/19 00:00:00","12/31/20 00:00:00"
11551050,1,30000,27,"01/01/19 00:00:00","12/31/20 00:00:00"
11551050,2,10205,216,"01/01/19 00:00:00","12/31/20 00:00:00"
11551050,3,90000,324,"01/01/19 00:00:00","12/31/20 00:00:00"
11553100,1,30000,27,"01/01/19 00:00:00","12/31/20 00:00:00"
11553100,2,10205,216,"01/01/19 00:00:00","12/31/20 00:00:00"
11553100,4,90000,324,"01/01/19 00:00:00","12/31/20 00:00:00"
11553100,5,62015,540,"01/01/19 00:00:00","12/31/20 00:00:00"
11553100,6,61238,864,"01/01/19 00:00:00","12/31/20 00:00:00"
11553100,7,60919,1080,"01/01/19 00:00:00","12/31/20 00:00:00"
11553110,1,30000,27,"01/01/19 00:00:00","12/31/20 00:00:00"
11553110,2,10205,216,"01/01/19 00:00:00","12/31/20 00:00:00"
11553110,3,62015,540,"01/01/19 00:00:00","12/31/20 00:00:00"
11553110,4,61238,864,"01/01/19 00:00:00","12/31/20 00:00:00"
11553110,5,60919,1080,"01/01/19 00:00:00","12/31/20 00:00:00"
11553110,6,90000,324,"01/01/19 00:00:00","12/31/20 00:00:00"
11553120,1,30000,27,"01/01/19 00:00:00","12/31/20 00:00:00"
11553120,2,10205,216,"01/01/19 00:00:00","12/31/20 00:00:00"
11553120,3,62015,540,"01/01/19 00:00:00","12/31/20 00:00:00"
11553120,4,61238,864,"01/01/19 00:00:00","12/31/20 00:00:00"
11553120,5,60919,1080,"01/01/19 00:00:00","12/31/20 00:00:00"
11553120,6,90000,324,"01/01/19 00:00:00","12/31/20 00:00:00"
11553130,1,30000,27,"01/01/19 00:00:00","12/31/20 00:00:00"
11553130,2,10205,216,"01/01/19 00:00:00","12/31/20 00:00:00"
11553130,3,62015,540,"01/01/19 00:00:00","12/31/20 00:00:00"
11553130,4,61238,864,"01/01/19 00:00:00","12/31/20 00:00:00"
11553130,5,60919,1080,"01/01/19 00:00:00","12/31/20 00:00:00"
11553130,6,90000,324,"01/01/19 00:00:00","12/31/20 00:00:00"
11560000,2,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11560000,3,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11560000,4,90000,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11710000,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710030,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710051,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710056,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710351,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710357,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710358,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710359,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710371,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710377,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710378,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710379,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710381,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710383,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710481,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710605,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710621,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710629,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710631,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710637,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710638,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710639,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710661,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710669,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710671,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710677,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710678,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710679,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710689,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710801,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11710801,2,63387,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11710807,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710810,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710815,1,30000,31,"01/01/19 00:00:00","12/31/20 00:00:00"
11710815,3,63387,248,"01/01/19 00:00:00","12/31/20 00:00:00"
11710905,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710911,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710917,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710918,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710919,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710921,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710930,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710935,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710945,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710954,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710955,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710967,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710968,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710969,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710970,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11710980,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720311,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720317,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720318,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720319,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720411,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720417,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720418,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720419,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720430,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720611,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720617,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720618,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720619,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11720809,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11740311,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11740313,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11740401,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11740403,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11740405,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11740560,1,30000,30.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11810000,1,10205,128,"01/01/19 00:00:00","12/31/20 00:00:00"
11810000,2,90000,43,"01/01/19 00:00:00","12/31/20 00:00:00"
11813000,1,10205,68,"01/01/19 00:00:00","12/31/20 00:00:00"
11813000,2,60738,91,"01/01/19 00:00:00","12/31/20 00:00:00"
11813000,3,62419,23,"01/01/19 00:00:00","12/31/20 00:00:00"
11813000,4,90000,23,"01/01/19 00:00:00","12/31/20 00:00:00"
11825000,2,90000,8,"01/01/19 00:00:00","12/31/20 00:00:00"
11825000,3,21000,7.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11830150,1,21000,5,"01/01/19 00:00:00","12/31/20 00:00:00"
11830150,2,90000,5,"01/01/19 00:00:00","12/31/20 00:00:00"
11830150,3,63480,0.6,"01/01/19 00:00:00","12/31/20 00:00:00"
11830160,1,21000,10,"01/01/19 00:00:00","12/31/20 00:00:00"
11830160,2,90000,20,"01/01/19 00:00:00","12/31/20 00:00:00"
11830160,3,63480,2.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11830165,1,21000,10,"01/01/19 00:00:00","12/31/20 00:00:00"
11830165,2,90000,20,"01/01/19 00:00:00","12/31/20 00:00:00"
11830165,3,63480,2.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11830260,1,21000,5.5,"01/01/19 00:00:00","12/31/20 00:00:00"
11830260,2,90000,11,"01/01/19 00:00:00","12/31/20 00:00:00"
11830260,3,63480,1.4,"01/01/19 00:00:00","12/31/20 00:00:00"
11830400,1,21000,10,"01/01/19 00:00:00","12/31/20 00:00:00"
11830400,2,90000,20,"01/01/19 00:00:00","12/31/20 00:00:00"
11830400,3,63480,2.5,"01/01/19 00:00:00","12/31/20 00:00:00"
12100100,1,10205,240,"01/01/19 00:00:00","12/31/20 00:00:00"
